Date,RideId,TrainId
2019-02-12,7408,7408
2019-02-12,7417,7417
2019-02-12,2919,2919
2019-02-12,2914,2914
2019-02-12,3019,3019
2019-02-12,7412,7412
2019-02-12,7419,7419
2019-02-12,121,121
2019-02-12,3014,3014
2019-02-12,2921,2921
2019-02-12,2916,2916
2019-02-12,3021,3021
2019-02-12,7421,7421
2019-02-12,7414,7414
2019-02-12,823,823
2019-02-12,3016,3016
2019-02-12,3923,3923
2019-02-12,3918,3918
2019-02-12,7416,7416
2019-02-12,3023,3023
2019-02-12,7423,7423
2019-02-12,818,818
2019-02-12,825,825
2019-02-12,3018,3018
2019-02-12,3925,3925
2019-02-12,3920,3920
2019-02-12,7418,7418
2019-02-12,7425,7425
2019-02-12,3025,3025
2019-02-12,820,820
2019-02-12,827,827
2019-02-12,105,105
2019-02-12,3020,3020
2019-02-12,3927,3927
2019-02-12,3922,3922
2019-02-12,7420,7420
2019-02-12,3027,3027
2019-02-12,7427,7427
2019-02-12,822,822
2019-02-12,829,829
2019-02-12,3022,3022
2019-02-12,3929,3929
2019-02-12,3924,3924
2019-02-12,7422,7422
2019-02-12,7429,7429
2019-02-12,3029,3029
2019-02-12,824,824
2019-02-12,222,222
2019-02-12,831,831
2019-02-12,3024,3024
2019-02-12,3931,3931
2019-02-12,3926,3926
2019-02-12,7424,7424
2019-02-12,3031,3031
2019-02-12,7431,7431
2019-02-12,826,826
2019-02-12,833,833
2019-02-12,3026,3026
2019-02-12,3933,3933
2019-02-12,3928,3928
2019-02-12,7426,7426
2019-02-12,3033,3033
2019-02-12,7433,7433
2019-02-12,828,828
2019-02-12,835,835
2019-02-12,3028,3028
2019-02-12,3935,3935
2019-02-12,3930,3930
2019-02-12,7428,7428
2019-02-12,3035,3035
2019-02-12,7435,7435
2019-02-12,830,830
2019-02-12,837,837
2019-02-12,123,123
2019-02-12,3030,3030
2019-02-12,3937,3937
2019-02-12,3932,3932
2019-02-12,7430,7430
2019-02-12,3037,3037
2019-02-12,7437,7437
2019-02-12,832,832
2019-02-12,220,220
2019-02-12,839,839
2019-02-12,3032,3032
2019-02-12,3939,3939
2019-02-12,3934,3934
2019-02-12,7432,7432
2019-02-12,3039,3039
2019-02-12,7439,7439
2019-02-12,834,834
2019-02-12,841,841
2019-02-12,3034,3034
2019-02-12,3941,3941
2019-02-12,3936,3936
2019-02-12,7434,7434
2019-02-12,3041,3041
2019-02-12,7441,7441
2019-02-12,836,836
2019-02-12,843,843
2019-02-12,3036,3036
2019-02-12,3943,3943
2019-02-12,3938,3938
2019-02-12,7436,7436
2019-02-12,3043,3043
2019-02-12,7443,7443
2019-02-12,838,838
2019-02-12,845,845
2019-02-12,125,125
2019-02-12,3038,3038
2019-02-12,3945,3945
2019-02-12,3940,3940
2019-02-12,7438,7438
2019-02-12,3045,3045
2019-02-12,7445,7445
2019-02-12,840,840
2019-02-12,128,128
2019-02-12,847,847
2019-02-12,3040,3040
2019-02-12,3947,3947
2019-02-12,3942,3942
2019-02-12,7440,7440
2019-02-12,3047,3047
2019-02-12,7447,7447
2019-02-12,842,842
2019-02-12,849,849
2019-02-12,3042,3042
2019-02-12,3949,3949
2019-02-12,3944,3944
2019-02-12,7442,7442
2019-02-12,7449,7449
2019-02-12,3049,3049
2019-02-12,844,844
2019-02-12,851,851
2019-02-12,3044,3044
2019-02-12,3951,3951
2019-02-12,3946,3946
2019-02-12,7444,7444
2019-02-12,3051,3051
2019-02-12,7451,7451
2019-02-12,846,846
2019-02-12,853,853
2019-02-12,127,300127
2019-02-12,3046,3046
2019-02-12,3953,3953
2019-02-12,3948,3948
2019-02-12,7446,7446
2019-02-12,3053,3053
2019-02-12,7453,7453
2019-02-12,848,848
2019-02-12,126,126
2019-02-12,855,855
2019-02-12,3048,3048
2019-02-12,300127,300127
2019-02-12,3955,3955
2019-02-12,3950,3950
2019-02-12,7448,7448
2019-02-12,3055,3055
2019-02-12,7455,7455
2019-02-12,850,850
2019-02-12,857,857
2019-02-12,3050,3050
2019-02-12,3957,3957
2019-02-12,3952,3952
2019-02-12,7450,7450
2019-02-12,7457,7457
2019-02-12,3057,3057
2019-02-12,852,852
2019-02-12,859,859
2019-02-12,3052,3052
2019-02-12,3959,3959
2019-02-12,3954,3954
2019-02-12,7452,7452
2019-02-12,3059,3059
2019-02-12,7459,7459
2019-02-12,854,854
2019-02-12,861,861
2019-02-12,129,129
2019-02-12,3054,3054
2019-02-12,3961,3961
2019-02-12,3956,3956
2019-02-12,7454,7454
2019-02-12,3061,3061
2019-02-12,7461,7461
2019-02-12,856,856
2019-02-12,124,124
2019-02-12,863,863
2019-02-12,3056,3056
2019-02-12,3963,3963
2019-02-12,3958,3958
2019-02-12,7456,7456
2019-02-12,3063,3063
2019-02-12,7463,7463
2019-02-12,858,858
2019-02-12,865,865
2019-02-12,3058,3058
2019-02-12,3965,3965
2019-02-12,3960,3960
2019-02-12,7458,7458
2019-02-12,3065,3065
2019-02-12,7465,7465
2019-02-12,860,860
2019-02-12,867,867
2019-02-12,3060,3060
2019-02-12,3967,3967
2019-02-12,3962,3962
2019-02-12,7460,7460
2019-02-12,3067,3067
2019-02-12,7467,7467
2019-02-12,862,862
2019-02-12,869,869
2019-02-12,221,221
2019-02-12,3062,3062
2019-02-12,3969,3969
2019-02-12,3964,3964
2019-02-12,7462,7462
2019-02-12,3069,3069
2019-02-12,7469,7469
2019-02-12,864,864
2019-02-12,871,871
2019-02-12,3064,3064
2019-02-12,3971,3971
2019-02-12,2966,2966
2019-02-12,3071,3071
2019-02-12,7471,7471
2019-02-12,3066,3066
2019-02-12,2973,2973
2019-02-12,2968,2968
2019-02-12,3073,3073
2019-02-12,122,122
2019-02-12,3068,3068
2019-02-12,2975,2975
2019-02-12,2970,2970
2019-02-12,3075,3075
2019-02-12,3070,3070
2019-02-12,2977,2977
2019-02-12,2972,2972
2019-02-12,3077,3077
2019-02-12,3072,3072
2019-02-12,2979,2979
2019-02-12,2974,2974
2019-02-12,3079,3079
2019-02-12,104,104
2019-02-12,3074,3074
2019-02-12,2981,2981
2019-02-12,2976,2976
2019-02-12,3081,3081
2019-02-12,3076,3076
2019-02-12,2983,2983
2019-02-12,2978,2978
2019-02-12,3083,3083
2019-02-12,3078,3078
2019-02-12,2985,2985
2019-02-12,2980,2980
2019-02-12,3085,3085
2019-02-12,120,120
2019-02-12,3080,3080
2019-02-12,2987,2987
2019-02-12,2982,2982
2019-02-12,3087,3087
2019-02-12,3082,3082
2019-02-12,2989,2989
2019-02-12,2984,2984
2019-02-12,3089,3089
2019-02-12,2986,2986
2019-02-12,3091,3091
2019-02-12,7384,7384
2019-02-12,7393,7393
2019-02-12,1405,1405
2019-02-12,7395,7395
2019-02-12,1402,1402
2019-02-13,1409,1409
2019-02-12,1406,1406
2019-02-13,1417,1417
2019-02-13,1418,1418
2019-02-13,1413,1413
2019-02-13,1410,1410
2019-02-13,1414,1414
2019-02-13,7408,7408
2019-02-13,7417,7417
2019-02-13,2919,2919
2019-02-13,2914,2914
2019-02-13,3019,3019
2019-02-13,7412,7412
2019-02-13,7419,7419
2019-02-13,121,121
2019-02-13,3014,3014
2019-02-13,2921,2921
2019-02-13,2916,2916
2019-02-13,7421,7421
2019-02-13,3021,3021
2019-02-13,7414,7414
2019-02-13,823,823
2019-02-13,3016,3016
2019-02-13,3923,3923
2019-02-13,3918,3918
2019-02-13,7416,7416
2019-02-13,3023,3023
2019-02-13,7423,7423
2019-02-13,818,818
2019-02-13,825,825
2019-02-13,3018,3018
2019-02-13,3925,3925
2019-02-13,3920,3920
2019-02-13,7418,7418
2019-02-13,7425,7425
2019-02-13,3025,3025
2019-02-13,820,820
2019-02-13,827,827
2019-02-13,105,105
2019-02-13,3020,3020
2019-02-13,3927,3927
2019-02-13,3922,3922
2019-02-13,7420,7420
2019-02-13,3027,3027
2019-02-13,7427,7427
2019-02-13,822,822
2019-02-13,829,829
2019-02-13,3022,3022
2019-02-13,3929,3929
2019-02-13,3924,3924
2019-02-13,7422,7422
2019-02-13,7429,7429
2019-02-13,3029,3029
2019-02-13,824,824
2019-02-13,222,222
2019-02-13,831,831
2019-02-13,3024,3024
2019-02-13,3931,3931
2019-02-13,3926,3926
2019-02-13,7424,7424
2019-02-13,3031,3031
2019-02-13,7431,7431
2019-02-13,826,826
2019-02-13,833,833
2019-02-13,3026,3026
2019-02-13,3933,3933
2019-02-13,7426,7426
2019-02-13,7433,7433
2019-02-13,3033,3033
2019-02-13,3928,3928
2019-02-13,828,828
2019-02-13,835,835
2019-02-13,3028,3028
2019-02-13,3935,3935
2019-02-13,3930,3930
2019-02-13,7428,7428
2019-02-13,3035,303035
2019-02-13,7435,7435
2019-02-13,830,830
2019-02-13,837,837
2019-02-13,123,123
2019-02-13,3030,3030
2019-02-13,3937,3937
2019-02-13,3932,3932
2019-02-13,7430,7430
2019-02-13,3037,3037
2019-02-13,7437,7437
2019-02-13,832,832
2019-02-13,220,220
2019-02-13,839,839
2019-02-13,3032,3032
2019-02-13,3939,3939
2019-02-13,3934,3934
2019-02-13,7432,7432
2019-02-13,3039,3039
2019-02-13,7439,7439
2019-02-13,834,834
2019-02-13,841,841
2019-02-13,3034,3034
2019-02-13,3941,3941
2019-02-13,3936,3936
2019-02-13,7434,7434
2019-02-13,7441,7441
2019-02-13,3041,3041
2019-02-13,836,836
2019-02-13,843,843
2019-02-13,3036,3036
2019-02-13,3943,3943
2019-02-13,3938,3938
2019-02-13,7436,7436
2019-02-13,3043,3043
2019-02-13,7443,7443
2019-02-13,838,838
2019-02-13,845,845
2019-02-13,125,125
2019-02-13,3038,3038
2019-02-13,3945,3945
2019-02-13,3940,3940
2019-02-13,7438,7438
2019-02-13,3045,3045
2019-02-13,7445,7445
2019-02-13,840,840
2019-02-13,128,128
2019-02-13,847,847
2019-02-13,3040,3040
2019-02-13,3947,3947
2019-02-13,3942,3942
2019-02-13,7440,7440
2019-02-13,3047,3047
2019-02-13,7447,7447
2019-02-13,842,842
2019-02-13,849,849
2019-02-13,3042,3042
2019-02-13,3949,3949
2019-02-13,3944,3944
2019-02-13,7442,7442
2019-02-13,7449,7449
2019-02-13,3049,3049
2019-02-13,844,844
2019-02-13,851,851
2019-02-13,3044,3044
2019-02-13,3951,3951
2019-02-13,3946,3946
2019-02-13,7444,7444
2019-02-13,3051,3051
2019-02-13,7451,7451
2019-02-13,846,846
2019-02-13,853,853
2019-02-13,127,127
2019-02-13,3046,3046
2019-02-13,3953,3953
2019-02-13,3948,3948
2019-02-13,7446,7446
2019-02-13,3053,3053
2019-02-13,7453,7453
2019-02-13,848,848
2019-02-13,126,126
2019-02-13,855,855
2019-02-13,3048,3048
2019-02-13,3955,3955
2019-02-13,3950,3950
2019-02-13,7448,7448
2019-02-13,3055,3055
2019-02-13,7455,7455
2019-02-13,850,850
2019-02-13,857,857
2019-02-13,3050,3050
2019-02-13,3957,3957
2019-02-13,3952,3952
2019-02-13,7450,7450
2019-02-13,3057,3057
2019-02-13,7457,7457
2019-02-13,852,852
2019-02-13,859,859
2019-02-13,3052,3052
2019-02-13,3959,3959
2019-02-13,3954,3954
2019-02-13,7452,7452
2019-02-13,3059,3059
2019-02-13,7459,7459
2019-02-13,854,854
2019-02-13,861,861
2019-02-13,129,129
2019-02-13,3054,3054
2019-02-13,3961,3961
2019-02-13,3956,3956
2019-02-13,7454,7454
2019-02-13,3061,3061
2019-02-13,7461,7461
2019-02-13,856,856
2019-02-13,124,124
2019-02-13,863,863
2019-02-13,3056,3056
2019-02-13,3963,3963
2019-02-13,3958,3958
2019-02-13,7456,7456
2019-02-13,3063,3063
2019-02-13,7463,7463
2019-02-13,858,858
2019-02-13,865,865
2019-02-13,3058,3058
2019-02-13,3965,3965
2019-02-13,3960,3960
2019-02-13,7458,7458
2019-02-13,7465,7465
2019-02-13,3065,3065
2019-02-13,860,860
2019-02-13,867,867
2019-02-13,3060,3060
2019-02-13,3967,3967
2019-02-13,3962,3962
2019-02-13,7460,7460
2019-02-13,3067,3067
2019-02-13,7467,7467
2019-02-13,862,862
2019-02-13,869,869
2019-02-13,221,221
2019-02-13,3062,3062
2019-02-13,3969,3969
2019-02-13,3964,3964
2019-02-13,7462,307462
2019-02-13,3069,3069
2019-02-13,7469,7469
2019-02-13,864,864
2019-02-13,871,871
2019-02-13,3064,3064
2019-02-13,3971,3971
2019-02-13,2966,2966
2019-02-13,3071,3071
2019-02-13,7471,7471
2019-02-13,3066,3066
2019-02-13,2973,2973
2019-02-13,2968,2968
2019-02-13,3073,3073
2019-02-13,122,122
2019-02-13,3068,3068
2019-02-13,2975,2975
2019-02-13,2970,2970
2019-02-13,3075,3075
2019-02-13,3070,3070
2019-02-13,2977,2977
2019-02-13,2972,2972
2019-02-13,3077,3077
2019-02-13,3072,3072
2019-02-13,2979,2979
2019-02-13,2974,2974
2019-02-13,3079,3079
2019-02-13,104,104
2019-02-13,3074,3074
2019-02-13,2981,2981
2019-02-13,2976,2976
2019-02-13,3081,3081
2019-02-13,3076,3076
2019-02-13,2983,2983
2019-02-13,2978,2978
2019-02-13,3083,3083
2019-02-13,3078,3078
2019-02-13,2985,2985
2019-02-13,2980,2980
2019-02-13,3085,3085
2019-02-13,120,120
2019-02-13,3080,3080
2019-02-13,2987,2987
2019-02-13,2982,2982
2019-02-13,3087,3087
2019-02-13,7487,7487
2019-02-13,3082,3082
2019-02-13,2989,2989
2019-02-13,2984,2984
2019-02-13,3089,3089
2019-02-13,7489,7489
2019-02-13,2986,2986
2019-02-13,3091,3091
2019-02-13,7384,7384
2019-02-13,7393,7393
2019-02-13,1405,1405
2019-02-13,7395,7395
2019-02-13,1402,1402
2019-02-14,1409,1409
2019-02-13,1406,1406
2019-02-14,1413,1413
2019-02-13,1412,1412
2019-02-14,11409,11409
2019-02-14,1417,1417
2019-02-14,1414,1414
2019-02-14,11413,11413
2019-02-14,7408,7408
2019-02-14,1418,1418
2019-02-14,7417,7417
2019-02-14,2919,2919
2019-02-14,2914,2914
2019-02-14,3019,3019
2019-02-14,7419,7419
2019-02-14,7412,7412
2019-02-14,121,121
2019-02-14,3014,3014
2019-02-14,2921,2921
2019-02-14,2916,2916
2019-02-14,7421,7421
2019-02-14,3021,3021
2019-02-14,7414,7414
2019-02-14,823,823
2019-02-14,3016,3016
2019-02-14,3923,3923
2019-02-14,3918,3918
2019-02-14,7416,7416
2019-02-14,3023,3023
2019-02-14,7423,7423
2019-02-14,818,818
2019-02-14,825,825
2019-02-14,3018,3018
2019-02-14,3925,3925
2019-02-14,3920,3920
2019-02-14,7418,7418
2019-02-14,7425,7425
2019-02-14,3025,3025
2019-02-14,820,820
2019-02-14,827,827
2019-02-14,105,105
2019-02-14,3020,3020
2019-02-14,3927,3927
2019-02-14,3922,3922
2019-02-14,7420,7420
2019-02-14,3027,3027
2019-02-14,7427,7427
2019-02-14,822,822
2019-02-14,829,829
2019-02-14,3022,3022
2019-02-14,3929,3929
2019-02-14,3924,3924
2019-02-14,7422,7422
2019-02-14,7429,7429
2019-02-14,3029,3029
2019-02-14,824,824
2019-02-14,222,222
2019-02-14,831,831
2019-02-14,3024,3024
2019-02-14,3931,3931
2019-02-14,3926,3926
2019-02-14,7424,7424
2019-02-14,3031,3031
2019-02-14,7431,7431
2019-02-14,826,826
2019-02-14,833,833
2019-02-14,3026,3026
2019-02-14,3933,3933
2019-02-14,3928,3928
2019-02-14,7426,7426
2019-02-14,3033,3033
2019-02-14,7433,7433
2019-02-14,828,828
2019-02-14,835,835
2019-02-14,3028,3028
2019-02-14,3935,3935
2019-02-14,3930,3930
2019-02-14,7428,7428
2019-02-14,3035,3035
2019-02-14,7435,7435
2019-02-14,830,830
2019-02-14,837,837
2019-02-14,123,123
2019-02-14,3030,3030
2019-02-14,3937,3937
2019-02-14,3932,3932
2019-02-14,7430,7430
2019-02-14,3037,3037
2019-02-14,7437,7437
2019-02-14,832,832
2019-02-14,220,220
2019-02-14,839,839
2019-02-14,3032,3032
2019-02-14,3939,3939
2019-02-14,3934,3934
2019-02-14,7432,7432
2019-02-14,3039,3039
2019-02-14,7439,7439
2019-02-14,834,834
2019-02-14,841,841
2019-02-14,3034,3034
2019-02-14,3941,3941
2019-02-14,3936,3936
2019-02-14,7434,7434
2019-02-14,7441,7441
2019-02-14,3041,3041
2019-02-14,836,836
2019-02-14,843,843
2019-02-14,3036,3036
2019-02-14,3943,3943
2019-02-14,3938,3938
2019-02-14,7436,7436
2019-02-14,3043,3043
2019-02-14,7443,7443
2019-02-14,838,838
2019-02-14,845,845
2019-02-14,125,125
2019-02-14,3038,3038
2019-02-14,3945,3945
2019-02-14,3940,3940
2019-02-14,7438,7438
2019-02-14,3045,3045
2019-02-14,7445,7445
2019-02-14,840,840
2019-02-14,128,128
2019-02-14,847,847
2019-02-14,3040,3040
2019-02-14,3947,3947
2019-02-14,3942,3942
2019-02-14,7440,7440
2019-02-14,3047,3047
2019-02-14,7447,7447
2019-02-14,842,842
2019-02-14,849,849
2019-02-14,3042,3042
2019-02-14,3949,3949
2019-02-14,3944,3944
2019-02-14,7442,7442
2019-02-14,7449,7449
2019-02-14,3049,3049
2019-02-14,844,844
2019-02-14,851,851
2019-02-14,3044,3044
2019-02-14,3951,3951
2019-02-14,3946,3946
2019-02-14,7444,7444
2019-02-14,3051,3051
2019-02-14,7451,7451
2019-02-14,846,846
2019-02-14,853,853
2019-02-14,127,127
2019-02-14,3046,3046
2019-02-14,3953,3953
2019-02-14,3948,3948
2019-02-14,7446,7446
2019-02-14,3053,3053
2019-02-14,7453,7453
2019-02-14,848,848
2019-02-14,126,126
2019-02-14,855,855
2019-02-14,3048,3048
2019-02-14,3955,3955
2019-02-14,3950,3950
2019-02-14,7448,7448
2019-02-14,3055,3055
2019-02-14,7455,7455
2019-02-14,850,850
2019-02-14,857,857
2019-02-14,3050,3050
2019-02-14,3957,3957
2019-02-14,3952,3952
2019-02-14,7450,7450
2019-02-14,7457,7457
2019-02-14,3057,3057
2019-02-14,852,852
2019-02-14,859,859
2019-02-14,3052,3052
2019-02-14,3959,3959
2019-02-14,3954,3954
2019-02-14,7452,7452
2019-02-14,3059,3059
2019-02-14,7459,7459
2019-02-14,854,854
2019-02-14,861,861
2019-02-14,129,129
2019-02-14,3054,3054
2019-02-14,3961,3961
2019-02-14,3956,3956
2019-02-14,7454,7454
2019-02-14,3061,3061
2019-02-14,7461,7461
2019-02-14,856,856
2019-02-14,124,124
2019-02-14,863,863
2019-02-14,3056,3056
2019-02-14,3963,3963
2019-02-14,3958,3958
2019-02-14,7456,7456
2019-02-14,3063,3063
2019-02-14,7463,7463
2019-02-14,858,858
2019-02-14,865,865
2019-02-14,3058,3058
2019-02-14,3965,3965
2019-02-14,3960,3960
2019-02-14,7458,7458
2019-02-14,7465,7465
2019-02-14,3065,3065
2019-02-14,860,860
2019-02-14,867,867
2019-02-14,3060,3060
2019-02-14,3967,3967
2019-02-14,3962,3962
2019-02-14,7460,7460
2019-02-14,3067,3067
2019-02-14,7467,7467
2019-02-14,862,862
2019-02-14,869,869
2019-02-14,221,221
2019-02-14,3062,3062
2019-02-14,3969,3969
2019-02-14,3964,3964
2019-02-14,7462,7462
2019-02-14,3069,3069
2019-02-14,7469,7469
2019-02-14,864,864
2019-02-14,871,871
2019-02-14,3064,3064
2019-02-14,3971,3971
2019-02-14,2966,2966
2019-02-14,3071,3071
2019-02-14,7471,7471
2019-02-14,3066,3066
2019-02-14,2973,2973
2019-02-14,2968,2968
2019-02-14,3073,3073
2019-02-14,122,122
2019-02-14,3068,3068
2019-02-14,2975,2975
2019-02-14,2970,2970
2019-02-14,3075,3075
2019-02-14,3070,3070
2019-02-14,2977,2977
2019-02-14,2972,2972
2019-02-14,3077,3077
2019-02-14,3072,3072
2019-02-14,2979,2979
2019-02-14,2974,2974
2019-02-14,3079,3079
2019-02-14,104,104
2019-02-14,3074,3074
2019-02-14,2981,2981
2019-02-14,2976,2976
2019-02-14,3081,3081
2019-02-14,3076,3076
2019-02-14,2983,2983
2019-02-14,2978,2978
2019-02-14,3083,3083
2019-02-14,3078,3078
2019-02-14,2985,2985
2019-02-14,2980,2980
2019-02-14,3085,3085
2019-02-14,120,120
2019-02-14,3080,3080
2019-02-14,2987,2987
2019-02-14,2982,2982
2019-02-14,3087,3087
2019-02-14,3082,3082
2019-02-14,2989,2989
2019-02-14,2984,2984
2019-02-14,3089,3089
2019-02-14,2986,2986
2019-02-14,3091,3091
2019-02-14,7384,7384
2019-02-14,7393,7393
2019-02-14,1405,1405
2019-02-14,7395,7395
2019-02-14,1402,1402
2019-02-15,1409,1409
2019-02-14,1406,1406
2019-02-15,1413,1413
2019-02-14,1412,1412
2019-02-15,11409,11409
2019-02-15,1417,1417
2019-02-15,1414,1414
2019-02-15,11413,11413
2019-02-15,1418,1418
2019-02-15,7408,7408
2019-02-15,7417,7417
2019-02-15,2919,2919
2019-02-15,2914,2914
2019-02-15,3019,3019
2019-02-15,7412,7412
2019-02-15,7419,7419
2019-02-15,121,121
2019-02-15,3014,3014
2019-02-15,2921,2921
2019-02-15,2916,2916
2019-02-15,7421,7421
2019-02-15,3021,3021
2019-02-15,7414,7414
2019-02-15,823,823
2019-02-15,3016,3016
2019-02-15,3923,3923
2019-02-15,3918,3918
2019-02-15,7416,7416
2019-02-15,3023,3023
2019-02-15,7423,7423
2019-02-15,818,818
2019-02-15,825,825
2019-02-15,3018,3018
2019-02-15,3925,3925
2019-02-15,3920,3920
2019-02-15,7418,7418
2019-02-15,7425,7425
2019-02-15,3025,3025
2019-02-15,820,820
2019-02-15,827,827
2019-02-15,105,105
2019-02-15,3020,3020
2019-02-15,3927,3927
2019-02-15,3922,3922
2019-02-15,7420,7420
2019-02-15,3027,3027
2019-02-15,7427,7427
2019-02-15,822,822
2019-02-15,829,829
2019-02-15,3022,3022
2019-02-15,3929,3929
2019-02-15,3924,3924
2019-02-15,7422,7422
2019-02-15,3029,3029
2019-02-15,7429,7429
2019-02-15,824,824
2019-02-15,222,222
2019-02-15,831,831
2019-02-15,3024,3024
2019-02-15,3931,3931
2019-02-15,3926,3926
2019-02-15,7424,7424
2019-02-15,3031,3031
2019-02-15,7431,7431
2019-02-15,826,826
2019-02-15,833,833
2019-02-15,3026,3026
2019-02-15,3933,3933
2019-02-15,3928,3928
2019-02-15,7426,7426
2019-02-15,7433,7433
2019-02-15,3033,3033
2019-02-15,828,828
2019-02-15,835,835
2019-02-15,3028,3028
2019-02-15,3935,3935
2019-02-15,3930,3930
2019-02-15,7428,7428
2019-02-15,3035,3035
2019-02-15,7435,7435
2019-02-15,830,830
2019-02-15,837,837
2019-02-15,123,123
2019-02-15,3030,3030
2019-02-15,3937,3937
2019-02-15,3932,3932
2019-02-15,7430,7430
2019-02-15,3037,3037
2019-02-15,7437,7437
2019-02-15,832,832
2019-02-15,220,220
2019-02-15,839,839
2019-02-15,3032,3032
2019-02-15,3939,3939
2019-02-15,3934,3934
2019-02-15,7432,7432
2019-02-15,3039,3039
2019-02-15,7439,7439
2019-02-15,834,834
2019-02-15,841,841
2019-02-15,3034,3034
2019-02-15,3941,3941
2019-02-15,3936,3936
2019-02-15,7434,7434
2019-02-15,7441,7441
2019-02-15,3041,3041
2019-02-15,836,836
2019-02-15,843,843
2019-02-15,3036,3036
2019-02-15,3943,3943
2019-02-15,3938,3938
2019-02-15,7436,7436
2019-02-15,3043,3043
2019-02-15,7443,7443
2019-02-15,838,838
2019-02-15,845,845
2019-02-15,125,125
2019-02-15,3038,3038
2019-02-15,3945,3945
2019-02-15,3940,3940
2019-02-15,7438,7438
2019-02-15,3045,3045
2019-02-15,7445,7445
2019-02-15,840,840
2019-02-15,128,128
2019-02-15,847,847
2019-02-15,3040,3040
2019-02-15,3947,3947
2019-02-15,3942,3942
2019-02-15,7440,7440
2019-02-15,3047,3047
2019-02-15,7447,7447
2019-02-15,842,842
2019-02-15,849,849
2019-02-15,3042,3042
2019-02-15,3949,3949
2019-02-15,3944,3944
2019-02-15,7442,7442
2019-02-15,7449,7449
2019-02-15,3049,303049
2019-02-15,844,844
2019-02-15,851,851
2019-02-15,3044,3044
2019-02-15,3951,3951
2019-02-15,3946,3946
2019-02-15,7444,7444
2019-02-15,3051,303051
2019-02-15,7451,7451
2019-02-15,846,846
2019-02-15,853,853
2019-02-15,127,127
2019-02-15,3046,3046
2019-02-15,3953,3953
2019-02-15,3948,3948
2019-02-15,7446,7446
2019-02-15,3053,3053
2019-02-15,7453,7453
2019-02-15,848,848
2019-02-15,126,126
2019-02-15,855,855
2019-02-15,3048,3048
2019-02-15,3955,3955
2019-02-15,3950,3950
2019-02-15,7448,7448
2019-02-15,3055,3055
2019-02-15,7455,7455
2019-02-15,850,850
2019-02-15,857,857
2019-02-15,3050,3050
2019-02-15,3957,3957
2019-02-15,3952,3952
2019-02-15,7450,7450
2019-02-15,3057,3057
2019-02-15,7457,7457
2019-02-15,852,852
2019-02-15,859,859
2019-02-15,3052,3052
2019-02-15,3959,3959
2019-02-15,3954,3954
2019-02-15,7452,7452
2019-02-15,3059,3059
2019-02-15,7459,7459
2019-02-15,854,854
2019-02-15,861,861
2019-02-15,129,129
2019-02-15,3054,3054
2019-02-15,3961,3961
2019-02-15,3956,3956
2019-02-15,7454,7454
2019-02-15,3061,3061
2019-02-15,7461,7461
2019-02-15,856,856
2019-02-15,124,124
2019-02-15,863,863
2019-02-15,3056,3056
2019-02-15,3963,3963
2019-02-15,3958,3958
2019-02-15,7456,7456
2019-02-15,3063,3063
2019-02-15,7463,7463
2019-02-15,858,858
2019-02-15,865,865
2019-02-15,3058,3058
2019-02-15,3965,3965
2019-02-15,3960,303960
2019-02-15,7458,7458
2019-02-15,7465,7465
2019-02-15,3065,3065
2019-02-15,860,860
2019-02-15,867,867
2019-02-15,3060,3060
2019-02-15,3967,3967
2019-02-15,3962,3962
2019-02-15,7460,7460
2019-02-15,3067,3067
2019-02-15,7467,7467
2019-02-15,862,862
2019-02-15,869,869
2019-02-15,221,221
2019-02-15,3062,3062
2019-02-15,3969,3969
2019-02-15,3964,3964
2019-02-15,7462,7462
2019-02-15,3069,3069
2019-02-15,7469,7469
2019-02-15,864,864
2019-02-15,871,871
2019-02-15,3064,3064
2019-02-15,3971,3971
2019-02-15,2966,2966
2019-02-15,3071,3071
2019-02-15,7471,7471
2019-02-15,3066,3066
2019-02-15,2973,2973
2019-02-15,2968,2968
2019-02-15,3073,3073
2019-02-15,122,122
2019-02-15,3068,3068
2019-02-15,2975,2975
2019-02-15,2970,2970
2019-02-15,3075,3075
2019-02-15,3070,3070
2019-02-15,2977,2977
2019-02-15,2972,2972
2019-02-15,3077,3077
2019-02-15,3072,3072
2019-02-15,2979,2979
2019-02-15,2974,2974
2019-02-15,3079,3079
2019-02-15,104,104
2019-02-15,3074,3074
2019-02-15,2981,2981
2019-02-15,2976,2976
2019-02-15,3081,3081
2019-02-15,3076,3076
2019-02-15,2983,2983
2019-02-15,2978,2978
2019-02-15,3083,3083
2019-02-15,3078,3078
2019-02-15,2985,2985
2019-02-15,2980,2980
2019-02-15,3085,3085
2019-02-15,120,120
2019-02-15,3080,3080
2019-02-15,2987,2987
2019-02-15,2982,2982
2019-02-15,3087,3087
2019-02-15,3082,3082
2019-02-15,2989,2989
2019-02-15,2984,2984
2019-02-15,3089,3089
2019-02-15,2986,2986
2019-02-15,3091,3091
2019-02-15,3086,3086
2019-02-15,7393,7393
2019-02-15,7384,7384
2019-02-16,7408,7408
2019-02-16,7412,7412
2019-02-16,121,121
2019-02-16,3014,3014
2019-02-16,2916,2916
2019-02-16,3021,3021
2019-02-16,3016,3016
2019-02-16,2923,2923
2019-02-16,2918,2918
2019-02-16,3023,3023
2019-02-16,3018,3018
2019-02-16,2925,2925
2019-02-16,2920,2920
